Año,ODS,Clave de metrópoli,Metrópoli,Índice,Ranking,Tipo de avance (flecha),Color del semáforo
2023,7,23.1.01,Cancún,46.49520229,71,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,7,23.2.02,Chetumal,41.15057908,79,Retroceso para alcanzar el ODS,Naranja
2023,7,23.2.03,Playa del Carmen,47.95942598,65,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Rojo
2023,7,24.1.01,ZM de San Luis Potosí,75.05288331,5,Ritmo de avance superior al 50% necesario,Verde claro
2023,7,24.3.03,Rioverde,51.44626529,53,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,7,25.2.01,Culiacán,52.34676739,49,Retroceso para alcanzar el ODS,Verde claro
2023,7,25.2.02,Los Mochis,47.9301327,66,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,7,25.2.03,Mazatlán,47.5631974,68,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,7,26.1.01,Guaymas,47.78610383,67,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,7,26.2.02,Ciudad Obregón,50.41542066,56,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,7,26.2.03,Hermosillo,56.40432606,40,Ritmo de avance superior al 50% necesario,Verde claro
2023,7,26.2.04,Nogales,57.99134047,38,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,7,27.1.01,Villahermosa,45.11767011,72,Retroceso para alcanzar el ODS,Naranja
2023,7,28.1.01,Reynosa,46.82245401,70,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,7,28.1.02,Tampico,51.55962133,51,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,7,28.2.03,Ciudad Victoria,50.68239338,55,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,7,28.2.04,Matamoros,41.68886292,76,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,7,28.2.05,Nuevo Laredo,41.4416985,77,Retroceso para alcanzar el ODS,Naranja
2023,7,29.1.01,Tlaxcala-Apizaco,68.48724602,20,Ritmo de avance superior al 50% necesario,Amarillo
2023,7,29.3.02,Huamantla,68.361605,23,Ritmo de avance superior al 50% necesario,Verde claro
2023,7,30.1.01,Coatzacoalcos,50.26215483,57,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,7,30.1.02,Córdoba,53.10258538,45,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,7,30.1.03,Minatitlán,52.96470307,47,Ritmo de avance superior al 50% necesario,Amarillo
2023,7,30.1.04,Orizaba,52.19770023,50,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,7,30.1.05,Poza Rica,53.32067767,44,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,7,30.1.06,ZM de Veracruz,51.51326509,52,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,7,30.1.07,Xalapa,52.97240969,46,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,7,31.1.01,Mérida,60.39552853,35,Ritmo de avance superior al 50% necesario,Verde claro
2023,7,31.3.02,Valladolid,37.17288313,80,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,7,32.1.01,Zacatecas-Guadalupe,70.41262787,17,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,00.0.00,Promedio,64.89068766,,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,01.1.01,ZM de Aguascalientes,65.92831785,20,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,02.1.01,Tijuana,72.38122949,13,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,02.2.02,Ensenada,63.38451344,28,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,02.2.03,Mexicali,74.15692753,11,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,8,03.2.01,La Paz,76.31175636,8,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,03.2.02,Los Cabos,79.30206764,5,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,04.2.01,Campeche,57.91581494,44,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,05.1.01,La Laguna,65.83009111,21,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,8,05.1.02,Monclova-Frontera,62.36119234,33,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,05.1.03,Piedras Negras,63.07738021,30,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,8,05.1.04,Saltillo,77.51861452,7,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,05.3.05,Sabinas,59.48110075,39,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,06.1.01,ZM de Colima-Villa de Álvarez,63.83730333,27,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,06.3.02,Tecomán,44.75256999,61,Ritmo de avance superior al 50% necesario,Naranja
2023,8,07.1.01,Tapachula,44.76805029,60,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,07.1.02,Tuxtla Gutiérrez,48.38563875,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,08.1.01,ZM de Chihuahua,81.92922505,1,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,08.1.02,Delicias,37.62647289,72,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,08.2.03,Juárez,74.44662539,10,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,09.1.01,ZM de la Ciudad de México,65.46673993,22,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,10.2.01,Metrópoli de Durango,62.38095112,32,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,11.1.01,Celaya,44.16016648,63,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,11.1.02,León,51.90133347,55,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,11.2.03,Metrópoli de Guanajuato,50.8479553,56,Retroceso para alcanzar el ODS,Naranja
2023,8,11.2.04,Irapuato,50.74558429,57,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,11.3.05,Moroleón-Uriangato,12.32721118,81,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,11.3.06,Silao,55.70276868,47,Ritmo de avance superior al 50% necesario,Naranja
2023,8,12.1.01,Chilpancingo,43.75046412,64,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,12.2.02,Acapulco,46.69825496,59,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,13.1.01,Pachuca,59.22246445,40,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,13.1.02,Tulancingo,31.62730586,76,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,14.1.01,Guadalajara,71.13645373,14,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,14.1.02,Puerto Vallarta,66.98110926,18,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,14.3.03,Ocotlán,22.58047344,78,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,15.1.01,Toluca,51.98770172,54,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,16.1.01,La Piedad-Pénjamo,40.57746122,66,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,16.1.02,Morelia,63.26707071,29,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,16.1.03,Zamora,52.93805072,52,Ritmo de avance superior al 50% necesario,Naranja
2023,8,16.2.04,Uruapan,54.10480716,51,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,16.3.05,Lázaro Cárdenas,44.49710837,62,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,17.1.01,Cuautla,38.92473453,70,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,17.1.02,Cuernavaca,54.63338928,49,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,18.1.01,Tepic,57.89214693,45,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,19.1.01,Monterrey,81.86459895,2,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,20.1.01,ZM de Oaxaca,52.81281688,53,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,20.3.03,Salina Cruz,59.72805957,38,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,21.1.01,ZM de Puebla-Tlaxcala,55.19270688,48,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,21.1.02,San Martín Texmelucan,19.96712713,79,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,21.1.03,Tehuacán,35.70800125,73,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,21.3.04,Huauchinango,16.06052275,80,Retroceso para alcanzar el ODS,Rojo
2023,8,22.1.01,ZM de Querétaro,77.53100681,6,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,23.1.01,Cancún,75.25708068,9,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,23.2.02,Chetumal,60.5138581,36,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,8,23.2.03,Playa del Carmen,79.88509189,4,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,24.1.01,ZM de San Luis Potosí,68.22044938,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,8,24.3.03,Rioverde,39.31838009,68,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,25.2.01,Culiacán,73.87140751,12,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,25.2.02,Los Mochis,61.74208451,34,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,25.2.03,Mazatlán,68.89355759,15,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,26.1.01,Guaymas,65.31045523,23,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,26.2.02,Ciudad Obregón,62.96689313,31,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,26.2.03,Hermosillo,81.22877079,3,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,8,26.2.04,Nogales,66.93455756,19,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,27.1.01,Villahermosa,58.51877969,42,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,28.1.01,Reynosa,64.92878587,25,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,28.1.02,Tampico,59.91598757,37,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,28.2.03,Ciudad Victoria,58.00331226,43,Retroceso para alcanzar el ODS,Naranja
2023,8,28.2.04,Matamoros,58.75443599,41,Ritmo de avance superior al 50% necesario,Amarillo
2023,8,28.2.05,Nuevo Laredo,65.04055212,24,Ritmo de avance superior al 50% necesario,Verde claro
2023,8,29.1.01,Tlaxcala-Apizaco,41.04524188,65,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,29.3.02,Huamantla,29.87371317,77,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,30.1.01,Coatzacoalcos,56.35865612,46,Retroceso para alcanzar el ODS,Amarillo
2023,8,30.1.02,Córdoba,34.1791012,74,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,30.1.03,Minatitlán,31.78268028,75,Retroceso para alcanzar el ODS,Naranja
2023,8,30.1.04,Orizaba,40.31234544,67,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,30.1.05,Poza Rica,38.23066827,71,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,30.1.06,ZM de Veracruz,64.75763739,26,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,30.1.07,Xalapa,54.49701635,50,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,31.1.01,Mérida,68.16702711,17,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,8,31.3.02,Valladolid,39.27196094,69,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,8,32.1.01,Zacatecas-Guadalupe,60.70869722,35,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,9,00.0.00,Promedio,67.65518567,,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,01.1.01,ZM de Aguascalientes,73.59666807,16,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,02.1.01,Tijuana,73.23715021,17,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,02.2.02,Ensenada,62.85306843,44,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,02.2.03,Mexicali,65.94534563,33,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,03.2.01,La Paz,80.97660719,3,Ritmo de avance superior al 50% necesario,Verde claro
2023,9,03.2.02,Los Cabos,56.02258978,61,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,04.2.01,Campeche,58.71378309,55,Retroceso para alcanzar el ODS,Verde claro
2023,9,05.1.01,La Laguna,69.07791181,26,Ritmo de avance superior al 50% necesario,Amarillo
2023,9,05.1.02,Monclova-Frontera,64.28380765,38,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,9,05.1.03,Piedras Negras,58.88587453,54,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,05.1.04,Saltillo,74.20331676,14,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,05.3.05,Sabinas,79.5175975,4,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Amarillo
2023,9,06.1.01,ZM de Colima-Villa de Álvarez,58.99366923,53,Retroceso para alcanzar el ODS,Verde claro
2023,9,06.3.02,Tecomán,37.870111,78,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,07.1.01,Tapachula,40.93406711,75,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,07.1.02,Tuxtla Gutiérrez,54.21248781,63,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,08.1.01,ZM de Chihuahua,79.17912673,5,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,08.1.02,Delicias,67.27854213,30,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,08.2.03,Juárez,72.38532022,19,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,09.1.01,ZM de la Ciudad de México,68.22776,27,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,10.2.01,Metrópoli de Durango,75.74438947,11,Retroceso para alcanzar el ODS,Verde claro
2023,9,11.1.01,Celaya,66.27043412,31,Ritmo de avance superior al 50% necesario,Amarillo
2023,9,11.1.02,León,69.08560448,25,Ritmo de avance superior al 50% necesario,Verde claro
2023,9,11.2.03,Metrópoli de Guanajuato,62.11088086,47,Ritmo de avance superior al 50% necesario,Verde claro
2023,9,11.2.04,Irapuato,76.44612977,10,Ritmo de avance superior al 50% necesario,Amarillo
2023,9,11.3.05,Moroleón-Uriangato,50.35294479,66,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,9,11.3.06,Silao,78.64935459,6,Objetivo logrado o ritmo de avance suficiente para alcanzar el ODS en el 2030,Verde claro
2023,9,12.1.01,Chilpancingo,43.40705616,72,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,12.2.02,Acapulco,57.11367338,59,Ritmo de avance superior al 50% necesario,Amarillo
2023,9,13.1.01,Pachuca,58.31368475,57,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,13.1.02,Tulancingo,37.88348791,77,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,14.1.01,Guadalajara,75.59915727,12,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,14.1.02,Puerto Vallarta,58.99569057,52,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,14.3.03,Ocotlán,57.53282225,58,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,9,15.1.01,Toluca,65.31310613,35,Ritmo de avance superior al 50% necesario,Amarillo
2023,9,16.1.01,La Piedad-Pénjamo,41.11846507,73,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,16.1.02,Morelia,60.84184902,50,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,16.1.03,Zamora,47.38179658,70,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,16.2.04,Uruapan,48.5138586,68,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,16.3.05,Lázaro Cárdenas,63.23618954,41,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,9,17.1.01,Cuautla,40.98523697,74,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,17.1.02,Cuernavaca,70.09263513,21,Ritmo de avance superior al 50% necesario,Verde claro
2023,9,18.1.01,Tepic,69.5556945,23,Ritmo de avance superior al 50% necesario,Verde claro
2023,9,19.1.01,Monterrey,78.44202137,7,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,20.1.01,ZM de Oaxaca,65.77387483,34,Ritmo de avance superior al 50% necesario,Verde claro
2023,9,20.3.03,Salina Cruz,44.289881,71,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,21.1.01,ZM de Puebla-Tlaxcala,62.86334276,43,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,21.1.02,San Martín Texmelucan,58.3514663,56,Ritmo de avance superior al 50% necesario,Naranja
2023,9,21.1.03,Tehuacán,62.84823563,45,Ritmo de avance superior al 50% necesario,Verde claro
2023,9,21.3.04,Huauchinango,30.46357432,81,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Naranja
2023,9,22.1.01,ZM de Querétaro,87.13625995,2,Ritmo de avance superior al 50% necesario,Verde claro
2023,9,23.1.01,Cancún,61.12641711,49,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Verde claro
2023,9,23.2.02,Chetumal,54.10346332,64,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
2023,9,23.2.03,Playa del Carmen,55.06190468,62,Puntaje estancado o con un ritmo de avance inferior al 50% necesario,Amarillo
